id	tweet	date	sentiment	about_covid	covid_word	about_china	china_word	link
1244414031835865089	A beautiful Green Treefrog from my adventures today. Herp Wildlife Nature Hike Adventure	2020-03-29	0.8225	0	NA	0	NA	https://twitter.com/CritterDex/status/1244414031835865089
1244414031831547904	I see no huge difference between Trump and Biden. Both are alleged rapists. Both lie. Both oppose M4A. I'll sit this one out if Biden is the nominee. It's gonna be Hillary 2.0.	2020-03-29	-0.6369	0	NA	0	NA	https://twitter.com/MoonBaseZulu/status/1244414031831547904
1244414031819087873	Shit then got real-er	2020-03-29	-0.5574	0	NA	0	NA	https://twitter.com/MacReece_6/status/1244414031819087873
1244414031814963200	how about you write a story about this guy. The owner of the Philadelphia hotel that wanted $71.00 per room per day in the hospital that he bought and perilously closed.  F this guy.	2020-03-29	0.0	0	NA	0	NA	https://twitter.com/JustFactstm/status/1244414031814963200
1244414031810777088	I see no lies loll	2020-03-29	-0.6124	0	NA	0	NA	https://twitter.com/djburnone/status/1244414031810777088
1244414031810588672	USC game—being on the sideline with the boys & celebrating Dayan’s pick with some of my DB’s	2020-03-29	0.5719	0	NA	0	NA	https://twitter.com/kyrie_potter/status/1244414031810588672
1244414031806566401	I need to go back NOW	2020-03-29	0.0	0	NA	0	NA	https://twitter.com/inesf_nunes/status/1244414031806566401
1244414031785574402	idkk what will happen but its disaster	2020-03-29	-0.7684	0	NA	0	NA	https://twitter.com/comfygguk/status/1244414031785574402
1244414031785529345	i love joe	2020-03-29	0.6369	0	NA	0	NA	https://twitter.com/a_hackett3/status/1244414031785529345
1244776419944812545	If my babes doesn’t talk to me for 2 or more days I’m going to assume it’s locked off and I’ll start talking to other people. Sorry, I don’t make the rules x	2020-03-30	-0.0772	0	NA	0	NA	https://twitter.com/MxssEmily/status/1244776419944812545
1244776419940372480	No shit.	2020-03-30	-0.7003	0	NA	0	NA	https://twitter.com/RBelichick/status/1244776419940372480
1244776419936415752	ALMIGHTY ALLAH MAY ACCEPT	2020-03-30	0.3818	0	NA	0	NA	https://twitter.com/Muhamma90377962/status/1244776419936415752
1244776419932147712	i’ve been saying this!	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/shornsilk/status/1244776419932147712
1244776419932110848	Ironed	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/mondaiiine/status/1244776419932110848
1244776419931992064	You got the same bday as my daddy, y’all the mean Gemini’s	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/yungJcurls/status/1244776419931992064
1244776419915444225	tested on March 19th. Still haven't gotten results. That's okay how to stay on unemployment if I can never access the f****** website	2020-03-30	-0.25	0	NA	0	NA	https://twitter.com/JAL5150/status/1244776419915444225
1244776419911069696	Happy Birthday to da one & only	2020-03-30	0.5719	0	NA	0	NA	https://twitter.com/kpradaaa/status/1244776419911069696
1244776419902631937	Both	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/ElikaLeonard/status/1244776419902631937
1244776419898454016	Do you realize if you just lick the peanut butter knife before the dishwasher it will get completely clean	2020-03-30	0.4576	0	NA	0	NA	https://twitter.com/rexi_shonko/status/1244776419898454016
1244776419886084108	We have broken record for the amount consecutive days we eat at home. We are suffering.	2020-03-30	-0.7351	0	NA	0	NA	https://twitter.com/fastfoodgrimlin/status/1244776419886084108
1244776419885871104	Good song choice! Work on cutting your clips a little cleaner, so you don’t have you missing a heavy snipe for example	2020-03-30	0.2261	0	NA	0	NA	https://twitter.com/ImTommyGun/status/1244776419885871104
1244776419881824257	i don’t know why but i think it’s hot when dudes have their nose pierced.	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/AlishaTuttle/status/1244776419881824257
1244776419873488902	Sponsor him !	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/tashfelissa/status/1244776419873488902
1244776419869315078	this flavor:	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/atzpixxie/status/1244776419869315078
1244776419860844549	This is leadership. How you respond to a crisis says a lot about your character. Doug Ford's commitment to healthcare workers will not be forgotten. Cdnpoli Onpoli Cdnhealth Onhealth	2020-03-30	-0.2105	0	NA	0	NA	https://twitter.com/DrJacobsRad/status/1244776419860844549
1244776419852529669	This goes to a lot of you fuckin bozos	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/__TheRealLegacy/status/1244776419852529669
1244776419848269825	Please. Stay. Home. Stop inviting friends over. Stop going over to friends and having gatherings. No one will take this seriously until it happens to someone they personally know.	2020-03-30	0.5147	0	NA	0	NA	https://twitter.com/lilmamagibby/status/1244776419848269825
1244776419848151041	I see zero resemblance	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/HammadInfinity/status/1244776419848151041
1244776419844030464	NationalDoctorsDay couldn't come at a better time to unite and recognize the incredible health care community. We know you’re putting in long hours, missing quality family time, and scrounging for supplies to fight COVID19, and we thank you from the bottom of our hearts.	2020-03-30	-0.1295	1	covid-19	0	NA	https://twitter.com/qu_pos/status/1244776419844030464
1244776419839877120	03/30/2020 at 7:00 PM, Dry, Temp:77.6°F (H 83.4°F/L 65.2°F) Hum:83% SSW Wind:3.0 mph Baro:29.85 inches Rain: 0.00 in. weather	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/ColonyCreekArea/status/1244776419839877120
1244776419835760640	It’s Twitter what do you expect!	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/ModernOvet/status/1244776419835760640
1244776419835744257	Ways to Maximize Your Warehouse Space... Even When it Seems Full CRE Warehouse	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/REoptimizer/status/1244776419835744257
1244776419818962945	Probably btob but idk for sure	2020-03-30	0.3291	0	NA	0	NA	https://twitter.com/H_MSabino/status/1244776419818962945
1244776419810574340	Of course I truly appreciate everyone giving feedback and view points	2020-03-30	0.7906	0	NA	0	NA	https://twitter.com/USeeWhereBradAt/status/1244776419810574340
1244776419810566145	Maddy’s scavenger hunt!	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/NW_Wolves_SB/status/1244776419810566145
1244776419797975041	Buffy’s withering gaze!	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/KeatsTabby/status/1244776419797975041
1244776419793633281	as long as your happy and eat good then gj	2020-03-30	0.8625	0	NA	0	NA	https://twitter.com/mikesworld2121/status/1244776419793633281
1244776419789615104	marina call me a faggot pls psl pleas pls pls	2020-03-30	-0.5423	0	NA	0	NA	https://twitter.com/chlroinetrj/status/1244776419789615104
1244776419777024002	What did you do	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/xhaikyuu_whox/status/1244776419777024002
1244776419772809217	Done, now let's see how to make it work	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/vlowmin/status/1244776419772809217
1244776419764428801	Watch this weekend	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/its_Marioh/status/1244776419764428801
1244776419760041985	switch	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/orbitscry/status/1244776419760041985
1244776419747672075	Here is a SVG and complex generative text: Patrick a Animator, was rarely anticipating this to happen. Because it happened so quickly.	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/BOT00176446915/status/1244776419747672075
1244776419739099137	Check out what the  Space Telescope looked at on my birthday! Hubble30	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/epiphysis_23/status/1244776419739099137
1244776419735076866	The Finger Lakes.	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/Fr33d6/status/1244776419735076866
1244776419735019521	What better time than now to migrate my e-mail to gmail? Now I just have to decide on an e-mail address...	2020-03-30	0.4404	0	NA	0	NA	https://twitter.com/BamboSlice/status/1244776419735019521
1244776419730673664	ah thanks but we didn’t do anything just talking about tesla like we normally do	2020-03-30	0.6369	0	NA	0	NA	https://twitter.com/thirdrowtesla/status/1244776419730673664
1244776419726508032	A virtually perfect tool for peaceful, unlimited extortion. God will have to step in and make some heads roll.	2020-03-30	0.8402	0	NA	0	NA	https://twitter.com/cvdevol/status/1244776419726508032
1244776419722293248	YOU KNOW WHICH ONE TO VOTE FOR	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/dogsforchristen/status/1244776419722293248
1244776419701534720	I hope you are all holding up ok in this.	2020-03-30	0.6249	0	NA	0	NA	https://twitter.com/ZemboMosca/status/1244776419701534720
1244776419701526534	But  how about this though	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/REVS_StevePye18/status/1244776419701526534
1244776419701424128	Chucked a whole chicken in mine this morning, shredded it and had amazin chicken and coleslaw 'burgers' couldnae live without mine	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/kirstikoo/status/1244776419701424128
1244776419697319942	NOOO HES SOOOO CUTE DOE	2020-03-30	0.4588	0	NA	0	NA	https://twitter.com/skzscafe/status/1244776419697319942
1244776419697311746	Worse than Trump	2020-03-30	-0.4767	0	NA	0	NA	https://twitter.com/CKPolitics23/status/1244776419697311746
1244776419697147904	Don’t type while I’m typing. That’s the same as talking over me and i don’t like that	2020-03-30	0.3612	0	NA	0	NA	https://twitter.com/coloma_ashley/status/1244776419697147904
1244776419684745216	We ain’t forget about you	2020-03-30	-0.2263	0	NA	0	NA	https://twitter.com/MoneyBaggAyo_/status/1244776419684745216
1244776419676303365	Health Workers Study SignLanguage to Care for Deaf COVID-19 Patients	2020-03-30	0.4939	1	covid-19	0	NA	https://twitter.com/GoReactforASL/status/1244776419676303365
1244776419667767298	i got my tax return $$today so at least i have that going for me	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/JugglingIdiot/status/1244776419667767298
1244776419651137537	how you gonna put taco bell so high up	2020-03-30	0.0	0	NA	0	NA	https://twitter.com/MonicaaPena/status/1244776419651137537
1245138807810383873	Sounds like me	2020-03-31	0.3612	0	NA	0	NA	https://twitter.com/margare98184425/status/1245138807810383873
1245138807802015744	HEY look we worked sooo hard	2020-03-31	-0.1027	0	NA	0	NA	https://twitter.com/bloodyv4lentine/status/1245138807802015744
1245138807789240321	Girl i love u	2020-03-31	0.6369	0	NA	0	NA	https://twitter.com/GOOSEHMAYNE/status/1245138807789240321
1245138807785246725	Today's Don Haskins Hour with the classic conversation with  is up next. Listen live at  or on our free mobile app.	2020-03-31	0.5106	0	NA	0	NA	https://twitter.com/stevekaplowitz/status/1245138807785246725
1245138807776837634	HAPPY BIRTHDAY GENTARO hope you have a good day man! keep your head up!	2020-03-31	0.896	0	NA	0	NA	https://twitter.com/MCYAM4DA/status/1245138807776837634
1245138807772426240	Physiognomy is Real; should be a major component of one’s Bayesian Prior for an individual. One is then at liberty to study the individual’s demeanor and actions and update at leisure. To do anything else is an insult to one’s chain of ancestors which would have broken otherwise.	2020-03-31	-0.4588	0	NA	0	NA	https://twitter.com/NamelessNobod10/status/1245138807772426240
1245138807764258816	and now we are back to wonnie	2020-03-31	0.0	0	NA	0	NA	https://twitter.com/gowonsloops/status/1245138807764258816
1245138807764156419	CNN is FakeNews	2020-03-31	0.0	0	NA	0	NA	https://twitter.com/VonShamus/status/1245138807764156419
1245138807759998984	STREAM CALMMM	2020-03-31	0.0	0	NA	0	NA	https://twitter.com/valkirye_/status/1245138807759998984
1245138807755866112	It's a very Nice max fashion day Let's do shopping with the most Great website Max Fashion Using my discount code for max , you can get up to 10% OFF use my code : WX92 1X5 AX17 AX18 ANHR AC27 كود خصم ماكس فاشون كوبون	2020-03-31	0.8169	0	NA	0	NA	https://twitter.com/LynnSto74754621/status/1245138807755866112
1245138807755857920	This is what you call being on both sides of the trade.	2020-03-31	0.0	0	NA	0	NA	https://twitter.com/BudzMcDanky/status/1245138807755857920
1245138807751618561	“Nursing student Brian Thomas never imagined his on-the-job education would transform into fighting on the very front lines of the COVID-19 pandemic, or that he would be forced to take extreme safety precautions each time he arrived home from his internship...” - Mark S. King	2020-03-31	-0.4019	1	covid-19	0	NA	https://twitter.com/BrianSimsPA/status/1245138807751618561
1245138807747497985	What else is new these days?	2020-03-31	0.0	0	NA	0	NA	https://twitter.com/JoKingWriter/status/1245138807747497985
1245138807743275009	yes babe! it is	2020-03-31	0.4574	0	NA	0	NA	https://twitter.com/itz_tayo/status/1245138807743275009
1245138807743107074	I think Megan is pretty shitty, in a cool kind of way. I’d be her friend	2020-03-31	0.6249	0	NA	0	NA	https://twitter.com/BonfireBlaze/status/1245138807743107074
1245138807730495488	Jesus stop watching him. That’s what he wants—rating. Y’all make no sense.	2020-03-31	-0.5267	0	NA	0	NA	https://twitter.com/death_by_vhs/status/1245138807730495488
1245138807726288896	what about the need to eat and keep the bills paid.. I cant wait 30 days my bills and food cant.. I think you all are forgetting about the regular people that were hurting before this started the ones that were waiting for money to come in that never did because of this	2020-03-31	-0.4019	0	NA	0	NA	https://twitter.com/EricLAA/status/1245138807726288896
1245138807718137859	Also this is not a fake tan I went to the beach like everyday that summer lol	2020-03-31	0.7817	0	NA	0	NA	https://twitter.com/garshouni/status/1245138807718137859
1245138807705477122	Mos def Forget! You could forgive some shit all day but you gon always have that thought	2020-03-31	-0.3595	0	NA	0	NA	https://twitter.com/TH3REALYD/status/1245138807705477122
1245138807701139456	04/01 09:00 bitFlyer FXBTCJP Long-term trend β2 687,223円 (03/31 22:00 SELL 695,631 8,408 / 10,311) BTC bitFlyer FXBTCJP SELL	2020-03-31	0.0	0	NA	0	NA	https://twitter.com/HTJTWI/status/1245138807701139456
1245138807680360448	'Mass murderer' how can you expect anyone to take you seriously? Good God almighty...	2020-03-31	-0.3182	0	NA	0	NA	https://twitter.com/MichaelRPage1/status/1245138807680360448
1245138807680311296	okay whose gonna tell her	2020-03-31	0.2263	0	NA	0	NA	https://twitter.com/elriscle/status/1245138807680311296
1245138807680163843	It’s okay for Raquel to act dumb or say something to Lala, but the minute Lala comes back everyone jumps all over her for being mean. Raquel is not a victim.	2020-03-31	0.1333	0	NA	0	NA	https://twitter.com/leanne_bechtel/status/1245138807680163843
1245138807676006400	Is the issue fixed where the UDT ghost bundle wouldn't work?	2020-03-31	-0.3182	0	NA	0	NA	https://twitter.com/Ashtyn14403146/status/1245138807676006400
1245138807671971840	Something different today	2020-03-31	0.0	0	NA	0	NA	https://twitter.com/JJwarren2002/status/1245138807671971840
1245138807667609600	AHAHAHAHA	2020-03-31	0.0	0	NA	0	NA	https://twitter.com/micincandy/status/1245138807667609600
1245138807646760961	Should just open his own VIP club called quarantine	2020-03-31	0.6166	1	quarantine	0	NA	https://twitter.com/LouisPoyserr/status/1245138807646760961
1245138807634223107	Thank you I knew it would be more of the same I didn’t watch!!!	2020-03-31	0.5229	0	NA	0	NA	https://twitter.com/mslizja/status/1245138807634223107
1245138807617273861	LIARS have no standing... How could you mix up a video for an anniversary AQ attack on 9/11??? You even knew better something Colin Powell could claim... Flat Out Liar... Forever..	2020-03-31	-0.7948	0	NA	0	NA	https://twitter.com/MantisShrimp10/status/1245138807617273861
1245138807613087744	“the past few weeks have exposed the fact that the biggest things can always change, at any minute. This simple truth, both destabilising and liberating, is easy to forget. We’re not watching a movie: we’re writing one”	2020-03-31	0.4588	0	NA	0	NA	https://twitter.com/croche123/status/1245138807613087744
1245138807609057281	the tl is suddenly going through it bc of yves abs	2020-03-31	0.0	0	NA	0	NA	https://twitter.com/lovxletter/status/1245138807609057281
1245138807604871180	At this rate will there ever be an after?? I'll chance it	2020-03-31	0.3313	0	NA	0	NA	https://twitter.com/BitchImMikeB/status/1245138807604871180
1245138807588036609	“a glass of wine keeps the rona away” - aubrey drake graham, 2020.	2020-03-31	0.0	0	NA	0	NA	https://twitter.com/okaysoma/status/1245138807588036609
1245138807579688960	Echo skins, available now on PTR . Follow  and  . Tags: overwatch overwarchecho overwatchupdate overwatchskins overwatchwidowmaker overwatchjunkrat playoverwatch overwatchclips…	2020-03-31	0.0	0	NA	0	NA	https://twitter.com/zaapphiree/status/1245138807579688960
1245138807579607041	That is as close to remorse narcissist can get for their actions.	2020-03-31	-0.2732	0	NA	0	NA	https://twitter.com/BroLindsay/status/1245138807579607041
1245138807567126532	Show and tell	2020-03-31	0.0	0	NA	0	NA	https://twitter.com/flydudedipsy/status/1245138807567126532
1245138807566913536	ID, MT & Eastern WA	2020-03-31	0.0	0	NA	0	NA	https://twitter.com/CadChica/status/1245138807566913536
1245138807566897152	Storytime tonight with The Complex from . I hear it's a PSA about the dangers of not washing your hands or something along those lines ;) thecomplex gaming caffeine caffeinetv shelter	2020-03-31	-0.3182	0	NA	0	NA	https://twitter.com/CITIZEN69105/status/1245138807566897152
1245138807562940416	what is it with you and cum	2020-03-31	0.0	0	NA	0	NA	https://twitter.com/isMyNameEthan/status/1245138807562940416
1245138807558746121	It is truly, the end of times.	2020-03-31	0.4404	0	NA	0	NA	https://twitter.com/courtenanay/status/1245138807558746121
1245138807550349314	Who watches CNN?	2020-03-31	0.0	0	NA	0	NA	https://twitter.com/leargtl/status/1245138807550349314
1245138807550177280	Could you expand the home internet program to more areas. Like Arizona?	2020-03-31	0.6222	0	NA	0	NA	https://twitter.com/jtwestbrook23/status/1245138807550177280
1245138807533469700	For where??	2020-03-31	0.0	0	NA	0	NA	https://twitter.com/Maisallah142/status/1245138807533469700
1245138807529312256	Good info! If you need more data I have this video:  NOTE: If you SHARE it you won´t make my day, you will make my YEAR!	2020-03-31	0.7519	0	NA	0	NA	https://twitter.com/TheDavidValois/status/1245138807529312256
1245138807520976896	I’m actually exploding with happiness rn	2020-03-31	0.5574	0	NA	0	NA	https://twitter.com/bbypinkqueen/status/1245138807520976896
1245138807512600580	Link bro	2020-03-31	0.0	0	NA	0	NA	https://twitter.com/okwvkwe/status/1245138807512600580
1245138807479046146	We're marking our 6th anniversary as NEO360 today, and as events continue to unfold, gratitude is foremost in our minds Thank you to EVERYONE out there for doing everything they can and for continuing the fight:  Singapore SG neo360 digitalmarketing	2020-03-31	0.4939	0	NA	0	NA	https://twitter.com/NEO360_Digital/status/1245138807479046146
1245138807474831362	Keep watching cartoons for 9 year olds, im out	2020-03-31	0.0	0	NA	0	NA	https://twitter.com/crackedzaiko/status/1245138807474831362
1245138807466471424	Lol please explain to me how this works	2020-03-31	0.6249	0	NA	0	NA	https://twitter.com/k_lovin_/status/1245138807466471424
1245138807466442752	Happy TransDayOfVisibility It's a tough road, but I'll always be proud of who I am.	2020-03-31	0.7391	0	NA	0	NA	https://twitter.com/k_swizzle11/status/1245138807466442752
1245501195671736321	Lmfaooooooooo	2020-04-01	0.0	0	NA	0	NA	https://twitter.com/curlsnmelanin_/status/1245501195671736321
1245501195654803457	i feel like i have no purpose here and i'm scared of being forgotten	2020-04-01	-0.5423	0	NA	0	NA	https://twitter.com/PATTYURlS/status/1245501195654803457
1245501195642441729	Prayers for All involved in the Rescue and for ALL THOSE being Rescued America Loves you and WANTS YOU HOME	2020-04-01	0.8689	0	NA	0	NA	https://twitter.com/Susan369IsBe/status/1245501195642441729
1245501195625652230	True, we're all getting out of our homes a different person	2020-04-01	0.4215	0	NA	0	NA	https://twitter.com/jaebjwang/status/1245501195625652230
1245501195621404677	Involved in making vaccines. Not to be trusted.	2020-04-01	-0.3724	0	NA	0	NA	https://twitter.com/IdaBWells_1862/status/1245501195621404677
1245501195613077506	joshkiszkaisgoingtojailparty mf DESERVES IT FOR NOT RELEASING HIS SHORT FILMS	2020-04-01	0.0	0	NA	0	NA	https://twitter.com/keatingskiszkas/status/1245501195613077506
1245501195608711169	I finnished my taxes today	2020-04-01	0.0	0	NA	0	NA	https://twitter.com/LoveCraftLily/status/1245501195608711169
1245501195604672517	He is inhuman	2020-04-01	0.0	0	NA	0	NA	https://twitter.com/Marygrams5/status/1245501195604672517
1245501195600433153	No mg mucho	2020-04-01	-0.296	0	NA	0	NA	https://twitter.com/CammiSolano/status/1245501195600433153
1245501195592097792	lrt is soooooooo cute. i can't wait to get bubblegum kk and play it and stare my villagers down until they perform	2020-04-01	0.7845	0	NA	0	NA	https://twitter.com/pachipachirisu/status/1245501195592097792
1245501195579514880	PUMP IT	2020-04-01	0.0	0	NA	0	NA	https://twitter.com/mynameisgabiz/status/1245501195579514880
1245501195575275520	I just realized I reached 400 followers as Bertram, let’s go!	2020-04-01	0.1759	0	NA	0	NA	https://twitter.com/DontDrinkMePls/status/1245501195575275520
1245501195570917381	Pablo Galindo - bpo-40141: Add line and column information to ast.keyword nodes (GH-19283)	2020-04-01	0.0	0	NA	0	NA	https://twitter.com/pycommits/status/1245501195570917381
1245501195562737671	Damn I miss kyrie	2020-04-01	-0.5106	0	NA	0	NA	https://twitter.com/Clebrownsnews1/status/1245501195562737671
1245501195558572034	Flesh Gordon	2020-04-01	0.0	0	NA	0	NA	https://twitter.com/phil_157/status/1245501195558572034
1245501195558535168	I thank God for the great friends I have in my life! I'm truly grateful. *speaking into existence*	2020-04-01	0.9516	0	NA	0	NA	https://twitter.com/_SNX/status/1245501195558535168
1245501195550101505	yeeesssiiirr	2020-04-01	0.0	0	NA	0	NA	https://twitter.com/janecee__/status/1245501195550101505
1245501195520745472	Welcome to my world	2020-04-01	0.4588	0	NA	0	NA	https://twitter.com/Badbutterffly/status/1245501195520745472
1245501195520634880	His exec order blamed NY for Florida’s problems.	2020-04-01	-0.7003	0	NA	0	NA	https://twitter.com/tcani/status/1245501195520634880
1245501195512356864	Idk what we eating tonight	2020-04-01	-0.1027	0	NA	0	NA	https://twitter.com/Radgirllola/status/1245501195512356864
1245501195499732993	Hahah “criminals, just chill!!!!	2020-04-01	0.0	0	NA	0	NA	https://twitter.com/Hagoomagu1/status/1245501195499732993
1245501195495575552	Yeah	2020-04-01	0.296	0	NA	0	NA	https://twitter.com/Official_EmmyK/status/1245501195495575552
1245501195491241984	Remember when people thought lindsay lohan had a dead twin because of the parent trap	2020-04-01	-0.765	0	NA	0	NA	https://twitter.com/svnnydelight/status/1245501195491241984
1245501195478802432	They've all been really good so far but that  poem was a beast that couldn't be contained.  put on something awesome.	2020-04-01	0.8292	0	NA	0	NA	https://twitter.com/TheJesusGaray/status/1245501195478802432
1245501195478691840	Nurses: We Are the Canaries in the Coronavirus Mine -  via	2020-04-01	0.0	1	coronavirus	0	NA	https://twitter.com/DotUrada/status/1245501195478691840
1245501195478654976	If you follow and be all friendly to someone you know that did me wrong and made my life a living hell, you fake af for that.	2020-04-01	-0.8225	0	NA	0	NA	https://twitter.com/5ONEattitude6ft/status/1245501195478654976
1245501195474567168	Thanks	2020-04-01	0.4404	0	NA	0	NA	https://twitter.com/LeahDulce44/status/1245501195474567168
1245501195474493440	This is so beautiful bro	2020-04-01	0.7177	0	NA	0	NA	https://twitter.com/PercReynolds/status/1245501195474493440
1245501195470483458	Exactly how is Ford helping? I’m mystified people think this. Is it his reticence to close any businesses as they’re all “essential”? How bout his encouraging people to eat instead of pay rent if they’re broke...but then allowing evictions? How ‘bout privatizing health care? How?	2020-04-01	0.8541	0	NA	0	NA	https://twitter.com/nasiciliana/status/1245501195470483458
1245501195470454784	Gotta do the carvana joint bro	2020-04-01	0.0	0	NA	0	NA	https://twitter.com/FrigidFaceKilla/status/1245501195470454784
1245501195457826818	Ever just be in a relationship and be anxious cause you want it to work and you don't wanna mess it up because you're actually happy for fucking once? Hi I'm Chi, and this, is my life.	2020-04-01	0.6261	0	NA	0	NA	https://twitter.com/Chitoseofficial/status/1245501195457826818
1245501195449499651	The secret ingredient to smallbusiness success via	2020-04-01	0.5719	0	NA	0	NA	https://twitter.com/CypherLearning/status/1245501195449499651
1245501195449438209	Brexit will only be a stupid idea to some given everything that;s happening that's so sad	2020-04-01	-0.8122	0	NA	0	NA	https://twitter.com/ClaireMalone20/status/1245501195449438209
1245501195441123328	It wouldn't be the first time I've done that. My lack of access to travel, and therefore nature, really is the worst thing about this pandemic. You should give hugging a tree a try though, it's really soothing.	2020-04-01	-0.3117	1	pandemic	0	NA	https://twitter.com/TetleyCasey/status/1245501195441123328
1245501195432669184	But not state-wide?	2020-04-01	0.0	0	NA	0	NA	https://twitter.com/dougthecoach/status/1245501195432669184
1245501195428511745	She no love me	2020-04-01	0.4588	0	NA	0	NA	https://twitter.com/nctjaezeus/status/1245501195428511745
1245501195420086272	One retired doctor has died today. Was he provided with PPE? How many more deaths b4 this is over? Collateral damage for your empty bankrupt rhetoric & sound bites? DELIVER fucking equipment. Tools, protection, their weapons. For REAL war.	2020-04-01	-0.9614	0	NA	0	NA	https://twitter.com/pjr1007/status/1245501195420086272
1245501195415781376	Get the fuck of my feed	2020-04-01	-0.5423	0	NA	0	NA	https://twitter.com/drumandcheese/status/1245501195415781376
1245501195415764993	You know you still mean endgame's better right	2020-04-01	0.4404	0	NA	0	NA	https://twitter.com/guppythefrench/status/1245501195415764993
1245501195411578882	*crickets	2020-04-01	0.0	0	NA	0	NA	https://twitter.com/ich_heisse_bill/status/1245501195411578882
1245501195411574786	you too nad	2020-04-01	0.0	0	NA	0	NA	https://twitter.com/baekhunv/status/1245501195411574786
1245501195403374593	4 years ago, Niswey started its journey with ABM. Since then, we have helped several B2Bclients in their accountbasedmarketing strategy. Check out one of our ABMwin stories	2020-04-01	0.0	0	NA	0	NA	https://twitter.com/Niswey/status/1245501195403374593
1245501195394809856	i just slept for less than 3 hours	2020-04-01	0.0	0	NA	0	NA	https://twitter.com/wonsjen/status/1245501195394809856
1245501195386523650	RAVE PUMP IT	2020-04-01	0.0	0	NA	0	NA	https://twitter.com/anadeluca_/status/1245501195386523650
1245501195377987585	Don’t believe anything today lol	2020-04-01	0.4215	0	NA	0	NA	https://twitter.com/rosegawd/status/1245501195377987585
1245501195369791492	The Player’s Club is on Netflix let me gon watch it before they take it off	2020-04-01	0.0	0	NA	0	NA	https://twitter.com/__Chernetta/status/1245501195369791492
1245501195369750528	surprisingly i have less time to do stuff now that i'm under quarantine	2020-04-01	0.296	1	quarantine	0	NA	https://twitter.com/okranuggets/status/1245501195369750528
1245501195365404672	Yuk video call syariah	2020-04-01	0.0	0	NA	0	NA	https://twitter.com/shxxbigirl/status/1245501195365404672
1245501195361357826	tomorrow for me lmao	2020-04-01	0.5994	0	NA	0	NA	https://twitter.com/TYsTheLimit/status/1245501195361357826
1245501195361320967	love it	2020-04-01	0.6369	0	NA	0	NA	https://twitter.com/mikelowell2020/status/1245501195361320967
1245863583537197056	i’m a simple girl i see axel and i click	2020-04-02	0.0	0	NA	0	NA	https://twitter.com/elusobbe/status/1245863583537197056
1245863583537180673	I’m all ears dear. Tell me	2020-04-02	0.3818	0	NA	0	NA	https://twitter.com/_nii_kpakpo/status/1245863583537180673
1245863583524589568	On Air Now: Team Sabras with Team Sabras	2020-04-02	0.0	0	NA	0	NA	https://twitter.com/SabrasRadio/status/1245863583524589568
1245863583503675394	Leeks, man. They always make me think of Loituma. I hate cleaning these things. They get cleaned twice. Once before chopping into half moons... qcq	2020-04-02	-0.5719	0	NA	0	NA	https://twitter.com/pandrewfloyd/status/1245863583503675394
1245863583503663104	day 18 of quarantine: the small ghostly turtle who haunts my dreams has taken to invading my selfies	2020-04-02	0.1779	1	quarantine	0	NA	https://twitter.com/_sulcata/status/1245863583503663104
1245863583486902283	What song have you played the most during quarantine? HarryOnHits1	2020-04-02	0.34	1	quarantine	0	NA	https://twitter.com/yansigomez4444/status/1245863583486902283
1245863583478513667	Michael Buble - Home	2020-04-02	0.0	0	NA	0	NA	https://twitter.com/juslilmissp/status/1245863583478513667
1245863583478509569	i used to have an insta acct	2020-04-02	0.0	0	NA	0	NA	https://twitter.com/idjitstiel/status/1245863583478509569
1245863583478476801	Most people are afraid to leave their homes even if they feel sick.	2020-04-02	-0.5423	0	NA	0	NA	https://twitter.com/mrsberthamason1/status/1245863583478476801
1245863583465930752	Link?	2020-04-02	0.0	0	NA	0	NA	https://twitter.com/bill_bollocks/status/1245863583465930752
1245863583453294596	Omg Tessa Virtue is with Morgan Rielly?!! Ok no Scott Moir but like the one Leafs I know and think is adorable.	2020-04-02	0.876	0	NA	0	NA	https://twitter.com/tapeworthy/status/1245863583453294596
